,review_id,compound_unclean
2814,R3I6GADLD7L366,0.8126
2815,R3MWJ1KBO74B1U,0.6988
2816,RN2JAZH9QCVNQ,0.9501
2817,RL5GG6CCZXV50,0.5719
2818,R1WHOPS0J6G5N7,0.0
2819,R3Q4DTX77WMRBU,0.9822
2820,RSZE42171BQO7,0.8016
2821,R3QKU8C5KBVVIY,-0.6479
2822,R12LY09OGKHTY5,0.4404
2823,R27SU9T6KBZT9G,0.9207
2824,RK2DVX8N20U5D,0.6588
2825,R2OA6DS6DZVO6O,0.6369
2826,R25HJ3831B027B,0.7397
2827,R3SEV7CIW1J3BS,0.6115
2828,R1DPXM8KKDSNXH,0.8392
2829,RDACMJKH1MS2T,0.9592
2830,R2BV497F4UWOAU,0.7506
2831,R3JKIK8Z650N2K,-0.2732
2832,R2VWMA8E6CPH2P,-0.4389
2833,RCN2P4W3GXGXP,0.886
2834,R5WZLIJKFOMI8,0.0
2835,R2TRKSPMLPKNDR,0.0
2836,RPS6RX00MDJUC,0.8714
2837,R1TPCRRRPUWXIN,0.7964
2838,RLTGTVIQ126OS,0.9774
2839,R3BRSOPT70UBDK,0.6249
2840,R2FRBIFW3WR33I,0.8622
2841,R4ELL7C7DMV38,0.8896
2842,R34YBN8T51C5ZD,0.0
2843,R2B36WY4VTUUBW,0.4404
2844,R2D03BL3PCMBU2,0.9603
2845,R2R4EG135U451C,0.7841
2846,R11UMA3NN2ZAZ6,0.5574
2847,RKI61Y84SLZD5,-0.2652
2848,RDQZTEO979UE4,0.128
2849,R1H61SHSCCA9OV,0.4404
2850,RUHG6Z4U66Y4Y,0.5994
2851,R2Q1YB3KJ4KYXY,0.7906
2852,R2ZSZKWJWLU0TZ,0.6239
2853,RLT199709TP8Y,0.3818
2854,R12EFPHHD07BWV,0.296
2855,R2YVD2UZCYOTL,0.6369
2856,R2Y9SYXN3M6B0Z,0.296
2857,R24BL5M7OIW7O7,0.7964
2858,R2RTIG7UJHDWJB,0.5719
2859,ROPP7N4YUW7AA,0.9583
2860,R330TFBNG8ASDN,0.6864
2861,R7T0CKNW7596Z,-0.6124
2862,R14UJTFVWABIN5,0.4215
2863,R1MTATDSF4MS2L,0.7214
2864,R1YRSD0V7MYZGQ,0.9246
2865,R3EE0DZ6VUYBAM,-0.195
2866,R3AJNEDVLGBS29,0.8622
2867,R13YU2SC1L4Z3N,-0.7695
2868,R1DJL2JYZPUSP2,0.6249
2869,R1UY3KJV7AUVI1,0.6249
2870,REZRP7429ADMM,0.0
2871,R26I7ARW6SPKOU,0.6249
2872,R243IB5XBJQ0EV,0.5719
2873,R10AHSM7U4H6QK,0.2023
2874,R1H4V5E1HZ32AS,0.9773
2875,R161ZEIYI34PJR,0.6124
2876,R3UDOYU5M689BW,0.5927
2877,R3VOP3O7RJ7EM3,0.8622
2878,R33MCD99P97WDO,0.6124
2879,RX2GIQ3LTID94,0.0
2880,REZCV96VB9NTO,0.7249
2881,R3QNKL0F7KY6KU,-0.1583
2882,R2FYGXCG1IRHST,-0.2568
2883,R2WEOBTA8VVBO1,0.8074
2884,RJRH0KY4G7KK5,0.0
2885,R18FUW1WAJ4H17,0.3612
2886,RJAJ7RI5JL0U0,0.4404
2887,R1F23X53822GTS,0.4927
2888,RD2RX4DEFY7IE,0.2944
2889,R2S7KHP60B6I6W,0.7269
2890,R1XTA9A528VXMO,-0.4033
2891,R354IVCFDZOC2E,0.8777
2892,R8BLF1N9MWL11,0.7837
2893,RZ004QF6TR6F6,-0.4753
2894,R1LHQQ635CJP24,0.6588
2895,R36Q743JD52F03,0.8745
2896,R3Q16P1WVL4UHJ,0.0
2897,R2PGRGFUCBQO6E,0.9824
2898,RLFOQLCQAET20,0.9781
2899,R2UBBG5VMAUDTU,0.1531
2900,R977VWG98V4TV,0.6369
2901,R3SOXVB0FJI84T,0.8047
2902,R3PG2UW0JCXSPT,0.7346
2903,R3SHQ4PF4NSKHF,-0.2023
2904,RG06A0ZTYZTRU,0.6249
2905,R2E1MKTUV860PR,0.1406
2906,RHPS09J07G9GR,0.9529
2907,RYZ4P3TAEJUE6,0.0
2908,R2XXOG3SIRZ0AW,0.8384
2909,R3I3SU6FBGPJ4W,0.6436
2910,R1IJEBYDILEYNI,0.784
2911,R1TGDMBPQYXW0A,0.6369
2912,RDZ62WC9KFVJS,0.3612
2913,R3G9Q4S5A0M0CW,0.8908
2914,R2GWJZQ1IBIMXJ,0.3716
2915,R30PJUV5PR9S2S,0.4404
2916,R34FLW7K8W99YJ,0.8934
2917,R3PUGBB5N4GAPD,0.6696
2918,R708QE452U2OX,0.2263
2919,RJZMWHVJ2XIUC,0.0
2920,RQIXUV0D2DIPQ,0.4927
2921,RFW0S13GNX4PC,0.6369
2922,R2F78RG8GCWR36,0.6249
2923,RPRW4JW553T15,0.8881
2924,R1UIA8M8AYGDEW,0.7645
2925,R1TQ03B7DZAP39,0.2737
2926,R3KXKAH6J5V9CQ,0.6249
2927,R2Y8JK9TIL0JXD,0.8684
2928,R1H2TPVDICR18J,0.6588
2929,R1WY4RYGKDACAD,0.4927
2930,R389FDPXRXGSUM,0.3716
2931,R2GDF498T41KB1,0.5719
2932,R25NH47D30Y56O,0.7311
2933,R1ZGN7KCZTDP80,0.0
2934,R1W2KM0V1RMI73,0.6249
2935,ROCLJ3OHVVZSW,0.9379
2936,R1VU8P9K607P6F,0.5927
2937,R3OFIHN3QGR5LQ,0.6588
2938,RMJVZ6R7459CX,0.5719
2939,R2CMZN80VFEE44,0.4215
2940,RZL2QUM1LTRR3,-0.1406
2941,RWTXBLFDVHWE7,0.4497
2942,R1MPK7E62S6NAJ,0.807
2943,R3OFQKMK563HC1,0.6369
2944,R157NNYVLOHYDV,0.9086
2945,R24SM6JTHBLYYF,0.6562
2946,R1U1VL6KH8AKWK,-0.6326
2947,R3F7OT0Y58YKOZ,-0.8625
2948,R1UGYVF956DS72,0.8588
2949,R2EWSYVDCIO2D7,0.7876
2950,R3R495WM6LYQFJ,0.8903
2951,R13ZLEFCS7KWIG,-0.8479
2952,R1AB5X0MWXCJ2J,0.6114
2953,R2IT5YMAQ903GZ,-0.4767
2954,R3177E5Y7IL1S,0.981
2955,R1HL1IKUOFYDZE,0.6988
2956,R3MQVV4WBDAHFV,0.4703
2957,R3FGNEW36LNFKJ,0.5974
2958,RRMBRHOFWC0KU,0.1154
2959,R1UWF1Y9KYUWEN,0.636
2960,R32OHRSPF384FB,0.4342
2961,R13WJ907SADM5O,0.4215
2962,R3SNU69TGI1A7K,0.2942
2963,R3KI6YOPH1HW77,0.3536
2964,R2M7DRW5MEMNL0,0.6696
2965,R267A5YDQ2MLAG,0.6696
2966,R27A7SH9HEM6Q7,0.6369
2967,R3K0T5TOTDJIKQ,0.2732
2968,RKXNG8JDORSW3,0.5411
2969,R1BPJQ1BQFIWRB,0.2732
2970,R259VS7D3PCQJS,-0.1531
2971,R34FC8VXNPCAZM,0.636
2972,R39L7RCFW3ND2I,0.5989
2973,R2IWLW7WZZJPNI,0.6111
2974,R1LQEKDNMNPUU1,0.9323
2975,R9POIYGFGYI8V,0.7845
2976,R26N0I9D7NFB1I,0.4404
2977,RTENSC6ROWGRE,0.6892
2978,R1GUN936GM09H0,0.6486
2979,R2FJ4TYSOEBAUZ,0.6409
2980,R3VK9CIYMLIYFL,-0.0962
2981,R26RKTB8A65YL5,0.6124
2982,R703HRH5JU3WA,0.83
2983,R16FLS99SU231L,0.8998
2984,R4PKF9CTF7J2Q,0.9967
2985,RIFTANTGW51IQ,0.2732
2986,R1ZE896RT2OYQ0,0.7096
2987,R1YPTFOHP9HATS,0.6597
2988,R2YCSDQCPU9ZJ5,0.8217
2989,R3EPLB6WGX5SMJ,0.9242
2990,R1VGB6PXYNOM0I,0.296
2991,RN7O7BRO8J3A0,0.9042
2992,R1BMZEZOCGG2S3,0.8519
2993,R37P1LROKNH4IA,0.6114
2994,R2NE5U8T7RJNJV,0.6249
2995,RCX8VUPRDK87R,-0.5448
2996,R19H99PTOIDZ6D,-0.4215
2997,R84ZWT6KTKLD0,0.7901
2998,R1R02D47NBUDLV,0.0
2999,R1WO3VP5F65OPM,0.5473
3000,RPF8L85HC10CU,0.9418
3001,R5JAEA2MTZMVW,0.8715
3002,R3FHV7YF0Z3P0O,0.5984
3003,R21NMN405GS70K,0.4434
3004,R3O0522OXCFKVA,0.998
3005,R52EOV63C5P8J,0.6988
3006,R2CZ4LFRUGPM5F,0.0
3007,RW6N6MPXSOWLT,0.9245
3008,R1AT9AS0QH0IUM,0.796
3009,R14MMPTC8W9FR6,0.0
3010,R1X7IDMQOGIFQX,0.6369
3011,R1M2YYYNLJBVLO,0.1474
3012,R35STLW31Z81QB,0.9221
3013,R31COLGKI9EIY3,-0.5994
3014,R2RIQ6GFBXRXUX,0.9146
3015,R2EOQTH8IGNOFH,0.8481
3016,RT6BJEQZ0LRVH,0.4404
3017,RU53UUM4UUCLQ,0.6467
3018,R2GT17DAJ1RBH0,0.6114
3019,REQ05GUJN7I67,0.8791
3020,R1WOWC99V0UQN7,0.8074
3021,R3SX5UI85VDWLM,0.0
3022,R2H2L16IIIW6PZ,-0.2755
3023,R38FT5TCID89IO,-0.1815
3024,R23IDQOX19836U,0.7906
3025,R9YQZXGHL4GJW,0.4902
3026,R36ZCPHK4INW3I,0.4404
3027,RU0F67AWUF006,-0.2572
3028,R3HFR1FV4A3115,0.0762
3029,RLQBNQUYE5ZE1,0.3384
3030,R2UOG22HXW1GFJ,0.1901
3031,R1G0U04BKIGM27,0.2702
3032,RMA4XP7R9BHD3,0.6114
3033,RQGFJUE4AW7YP,0.5399
3034,R3O8AXRJ661GQD,0.743
3035,R37YPDDPJA50NQ,-0.4767
3036,R20KU47LIS8GTQ,0.6808
3037,R27VKJX6GSOJHH,0.6369
3038,RWREV7AMMLDSH,0.6124
3039,R2DATG77AIZ9LT,0.8169
3040,ROV5JLGQQDW83,0.0
3041,RW8F1TYMJW5RV,-0.4799
3042,R1Q1GDETV25FCX,-0.4404
3043,R8CM2D73DBR08,0.6683
3044,R3AZ44DGD2K0QP,0.8519
3045,R1DGJ7M6LBRFYS,0.9094
3046,R3E2NQ6S9TQKCL,0.9922
3047,R35ENZIO1F61F5,0.3612
3048,R35KWWI5ZX1JOA,0.7902
3049,R1QS0R1AUCTUU9,0.2732
3050,R3VXOCN1OB37FV,0.4215
3051,R1E1I59WO8F9M9,0.8834
3052,ROO9TS1KILB72,0.8977
3053,R141SAL9JMSBNU,-0.1786
3054,R3S1QTXF6PJLVE,0.4019
3055,R1FX2U98M5JVD6,0.2263
3056,RV94P99DUP5SF,0.0
3057,R2JV5NDL6MPBHK,0.5865
3058,R24IXJ3TI7XEUM,-0.318
3059,RPLZGBOQDDF0J,0.631
3060,R215CZBNC17FZH,0.5994
3061,R3D9X7JI5ZI6Q4,0.0
3062,R17M8S7X9APDVN,0.0
3063,R7CCLNZTEIQ73,0.7723
3064,R3EYPMYIPS0EPV,0.6696
3065,RHGSULW1VCLJI,-0.7424
3066,RIZRHVFASXSJP,0.8478
3067,R27NX1NWQVF4JZ,0.431
3068,R3S2635NCUX3VM,0.994
3069,R37J4JFEX9XHN,0.0
3070,R3NJBD4YXWFSPX,0.836
3071,R23SL46A111ERG,0.0
3072,R1E46XXRM0LGSF,0.8519
3073,R2LX5ME2BE00I1,0.4576
3074,R1Y042NCYJNKCK,0.6249
3075,R2H5DUKKHJH6QY,0.0772
3076,RQ48FZPIFDRZQ,-0.0772
3077,R1AOWIO9K5HC1S,0.0
3078,R1XXWFJPABGK0C,0.3818
3079,R1PLD3AZPLW4U6,-0.5499
3080,R265PM6E1JNWRG,0.6588
3081,R1UQWB0SPD958D,0.5719
3082,R7F60VBTHQVUE,0.0
3083,R1CE6VUSPPOZAG,0.0
3084,R3FGFFJZ02ZFSH,0.5279
3085,R2YG803T5T6TAF,0.8398
3086,R1FB45F0SMBH5A,0.4404
3087,R2NXQVK8X9TEBX,0.5559
3088,R24WS9JXE0SV2T,0.8748
3089,R1Q3PMKW94EJ2W,0.836
3090,R1YLEJWFX2DSJR,0.4215
3091,R2WWT3CSICNIV0,0.5719
3092,R2JRCR56JZPBET,-0.475
3093,R3TIEYJFQ6GANP,-0.1027
3094,RB1D65LLDH9OJ,0.0
3095,R32PMVN8SH4NA4,0.6369
3096,R3BWMXXGY9NUX,0.5578
3097,R3L94GIYX4NVDT,0.7351
3098,R2GHE9H67XTYVV,0.838
3099,RTOYHOTR0A7ET,0.6369
3100,R280K6N6TYF19B,0.8647
3101,R16BUTIYRRSQ3,0.5719
3102,RRDKBAB7IEQSS,-0.6801
3103,RY3HUZSSR2QX2,0.0
3104,R17EHH0JP2Y2MR,0.9442
3105,R2AGW13HKZ2KXF,0.6249
3106,RVLYSWSDCEVOW,0.9081
3107,R3T7E1LN1QW25U,0.7083
3108,RKJF068RYXPH2,-0.0772
3109,R1KUL7QG3D8WVB,0.5946
3110,R3342LQRKJVCMJ,0.8834
3111,R33BJKU3PVM55H,-0.3595
3112,R2SZ3UNHFWHTFE,0.5023
3113,RHFRCCCPW9SKM,-0.9342
3114,R1929A6LJDK14Q,0.0
3115,R3EYOOLEUN0A7F,0.5836
3116,R7VCWQ3GAB0WJ,0.8754
3117,RJ3ERC20FNI7Q,0.9536
3118,R2XJOS2M121AL8,0.5994
3119,R5G1SGCSHDA18,-0.1027
3120,R2V4WC5L4QEUEK,0.4754
3121,RO4VUFXM2MSAL,0.7574
3122,RSDA1BDDV9R5Q,0.4404
3123,R1HRU425Z14925,0.3071
3124,R3NM0VJWF0F7C2,0.0
3125,R317YQP6GY1SGO,0.7096
3126,RBRNNS3EI2IYS,0.905
3127,R2E6JY6HKET0H5,0.6588
3128,R2DBYT8LEBG79Y,0.4754
3129,R3ORSWKZ2MNDF6,-0.0258
3130,R2FQI7KC6Y1QUT,0.2732
3131,R3TC6RELKC44RH,0.9231
3132,R1UG28ETSZ9USB,0.5228
3133,RS92FUACGVEV3,0.5719
3134,R1YN7FN1TKTBBU,0.0
3135,R219N1T2MVU4A1,0.5927
3136,R3DVTHZXU79RI0,0.7783
3137,R211RW5QWFYIL7,0.4215
3138,RR70DVTP5TW0S,0.5719
3139,R15G0WJC534HT3,0.9631
3140,R3JTBMVSNPRE7E,0.6369
3141,RJ73IDCNBMYPI,0.7884
3142,RIXTUAQIS1NV3,0.4404
3143,R3OMCN6I94DZ3I,0.5548
3144,R29D6OS5U34OVF,0.0
3145,R1YWPA0N4XF0YM,0.9936
3146,R2PLQJKHQ1ZUWF,0.6124
3147,R1Z7KSJYY5MN2U,0.4404
3148,R9HLN1WINZXX,-0.6705
3149,R34A1KQVK00U0H,0.54
3150,RX18GO9MH476R,0.6597
3151,RGSXCTTIM3SJF,0.8975
3152,R2ATYGQ1YUAK5N,0.8858
3153,RGKD8MHCX9AYM,0.6369
3154,R3NN69FDVETGH1,0.0
3155,RR6XHYIWJ96EZ,0.0
3156,RAMGDF8AU8D34,0.7906
3157,R28RMFLJORQMH0,0.7906
3158,R2D7MSE72RH29D,0.7125
3159,R1NEHYOGJ5IDMK,0.7964
3160,R1WO8UU58XMPYL,0.5267
3161,R15J0M33YPN55K,0.7579
3162,R3D0869WEW78XO,0.765
3163,R2WT87RIEGMZO,0.4404
3164,R15YGQUGRJL4JJ,0.6369
3165,R3AQC5TN6SIY26,-0.4916
3166,R2IBS367FV9G5Z,0.2609
3167,R33LYF24Y5JKS4,0.7579
3168,R3MCCIN2GAUQVN,0.7184
3169,R1Q4NVP6XDFA3F,0.0
3170,R23Z9SX35DWDE7,0.7906
3171,R25PH5WLAD72G1,0.4588
3172,R34AVC4POLCF5S,0.7096
3173,RPHAPQF14LYOD,0.9276
3174,R3BJEJ9VPR79X3,0.9106
3175,RKKCS7KI22WZ8,0.9081
3176,RSQ5AG2ZH7467,0.6588
3177,RZDHWHMJ6XSF,0.9312
3178,R9977RDLM8IOM,0.9753
3179,RAH9EK4TEL6UH,-0.8977
3180,R30B8S8SV556IK,0.8015
3181,RRUOXQMNEOIYL,0.4404
3182,R38HLQ0UPWISDH,0.8172
3183,R3JIDZK92ER4MZ,0.6908
3184,R1UXUF1SG5MOKS,0.9817
3185,R1L5SHQYHHKIWE,0.8612
3186,R3OE266772P2ZN,0.6948
3187,R2ASG9ZIE75KBV,0.9098
3188,R1JTBYS2GVN3G9,0.9299
3189,R1588NPIGRGR8,0.4404
3190,RJ9D7S8H2GO7V,-0.7767
3191,R3D3TBINWXN2KK,0.0
3192,R1OTUU1W51UAHA,0.3612
3193,RRSWGW7XPLRP6,0.5423
3194,R2WXN22UFA15PQ,0.6696
3195,R22HP958B0IPVQ,0.0
3196,RHQ8FVMN7D9FO,0.0
3197,R1G6F1JTMFOCXB,0.891
3198,R32NHPDGHPZYCV,0.7906
3199,R31QWIG1ZSN1,-0.3447
3200,R1PFHKFM6ZFSAV,0.8867
3201,R1Q8B97Y6577IZ,0.8948
3202,RG8NH87OVP0KW,0.3369
3203,R3GXC7JRL60WST,0.0
3204,RYX7PCIQLKWUE,0.8854
3205,RENXNE85PIOFI,-0.0173
3206,R25OEH54YZ3NU9,0.4753
3207,R27OU5ZDWY06TR,-0.3865
3208,R1H9OWP1FJOUAK,0.2263
3209,R1AYHVRKG3IVFZ,0.0
3210,RYXVZQ2FI3DIP,0.765
3211,R1DJLL951S8ISO,0.1511
3212,R125ZNP4S8H7HV,0.906
3213,RC0KA388DPYBX,-0.2415
3214,R3A8X30H503LB4,0.6124
3215,R3LX91WE1FT9VU,0.7717
3216,R1KWLR7F90DDH8,-0.2244
3217,R1FSR6MUHGHH4W,0.0
3218,R3S9O5Q5LFKCBF,0.5719
3219,R2BC4NXC51RA9V,0.4404
3220,R1T05X954KRRT6,0.0
3221,RP58FR3J1I6OE,0.8802
3222,R1JY02LDBLTK2R,0.6249
3223,R1ETG4UTK445WN,0.8671
3224,R3SYYQVSHWQXTN,0.7876
3225,R1FRS4C7IOZOGO,0.6114
3226,R4NE1RKXSI7TT,0.6249
3227,R2BYLXVPEAN6GL,0.6114
3228,RQJWQVK0HMV8I,0.0
3229,R2H0INQCROOAZU,0.7086
3230,R228H6UPR7RA94,0.0
3231,R2QA7BQEEI88IO,0.0
3232,R1TGIZAL1UV5D7,-0.4019
3233,R2WJ6FID90D4VG,0.3149
3234,R13C1IRICY5NJ9,0.9825
3235,R156868KUACP40,0.7629
3236,R25TIAQHF0L1S9,0.0516
3237,R2OTM3OJWMGVR5,0.6249
3238,R2K9YWYHZI8XYC,0.7351
3239,R3FC3AFIIKM7KW,0.7717
3240,R1L0M8XF8QPFO5,0.9871
3241,R2IFBK1DGCGJ0D,0.1027
3242,R2JULO2LLWC2Q3,0.0
3243,RPV6JGSSMBHJA,0.8244
3244,RBFYVEUUZ1WRV,0.8834
3245,R3EEHERRV9OC09,-0.6113
3246,R8JYEZFA975M8,0.8997
3247,R3TI10BR6QOER2,0.7845
3248,R1SBET06F6F1M4,0.8481
3249,R4PSTBM6MB4A4,0.9784
3250,R2URWITZIYOXQA,0.8416
3251,R3UF23A6CCH649,0.4199
3252,R2I2T0SBSC1KT2,0.296
3253,RUPRSGIAK5XN3,0.8294
3254,R12192SGZIZV2Z,0.296
3255,RS886Q2MXVM4N,0.6369
3256,RZHW97VOA2DAY,0.784
3257,R37GCRRSAXHJSP,0.8715
3258,R1H8BBELC7755S,0.9621
3259,R2JWWSVN28YIZI,-0.8636
3260,R3EYYX7T1GTCMP,-0.7346
3261,R35I2W7P04SSH2,0.9001
3262,R35CK2UFF814P0,-0.0127
3263,R16ZM6DE8BLLLJ,0.0
3264,R9EBF1G9MP2UW,0.34
3265,R3N6YOZJI5W4YA,0.6369
3266,R1NC68JVIKAE78,0.765
3267,RHUBE2U6MQ40H,0.2732
3268,R3HMG959W2Z8WY,0.807
3269,R2MI8HSN7ZBKFO,0.0
3270,R3UCQSY00AYYL8,0.5719
3271,R37J8JM6DTBDME,0.7824
3272,RRAKB0XV14GR,0.6792
3273,R1ZSLOK5LW67JV,0.4215
3274,RZ0241VY0AO7S,0.7906
3275,R1TMBNFHYDB4IJ,0.0
3276,R2NZZRK09DA7W9,0.9433
3277,R264PL55FMRQOD,0.902
3278,RRMT0G8FEQFHY,0.4574
3279,R37ENP7GYT01E4,0.6249
3280,R35OF32J1Z13RH,0.8016
3281,R2G7GJWBQOXTV3,0.2732
3282,R2KGH7ZIBDETFD,0.8906
3283,RUEO5JQNEP2RM,0.0
3284,R2DVOVW1EKCD3F,0.7163
3285,R2YUUX14ZSKOLG,0.891
3286,RUFEHTOAMI5XM,0.9545
3287,R3EUCXORGWMC2J,0.8985
3288,R2L3DNPP9V65JQ,0.8997
3289,R1KPH753NL6WCZ,0.5719
3290,RDJC23F7M0PGQ,0.7125
3291,R1POEJPCGDSX6B,0.5734
3292,RZZ3R1ME7M9Y7,0.5218
3293,RCJMCT1I6IC22,0.4927
3294,RON4D3OY4NOY9,0.8271
3295,R2ZTE2PH7FZLFF,0.6249
3296,R30AOK4BGCAMFF,0.8625
3297,R34P37U0P185OK,0.0
3298,R1X433514GLA0W,0.8519
3299,R1TA618R9PM18J,0.4927
3300,RH7S990X7X73H,0.0
3301,RL5THZ4WEFC5O,0.6486
3302,R14DSV0HXA0FZX,0.9595
3303,RUMVOFECDS4A7,0.7935
3304,R1QK31UV4683LS,0.6478
3305,R2OGTACAUHPA91,0.4215
3306,R1YP7MYJBKH6XG,0.2732
3307,R1GKL6JHJVUZEJ,-0.7717
3308,R1QDCY46VAM3GA,0.8353
3309,R1GXCIYBKJFC29,0.6369
3310,R2CX6XYXP24BW6,-0.5256
3311,R3DE11KTIM78KS,0.5423
3312,RB702DLHOM6WK,0.3716
3313,RF8WU56FDUSRL,0.5255
3314,R241K03TSVQTR2,0.8201
3315,R3CR5C6ICA3TDF,0.6652
3316,RRN80G003BIAF,-0.7722
3317,R2QVUA79ZVRSI,0.9939
3318,R1YL8RRN2H8F2C,0.6249
3319,R2MGL1PF1NNCYA,0.923
3320,R1ZCVS2118TJQM,0.7172
3321,R2QD2WFLDZSJX9,0.6249
3322,R14EJW7HPDBHUO,0.9469
3323,R2X7VV7T580LU7,-0.2942
3324,R2KECW1D1WWFVX,0.0
3325,R1VYGFUCAHYSB2,0.8519
3326,R1NG4TAYJ0DHOW,0.8316
3327,RUC6WMOGPRYQO,0.5719
3328,RUNGDVIW6BMHY,0.4926
3329,R2V96IN9FR07EH,-0.3724
3330,R1X0OEU4F8D484,0.6249
3331,R3RF8W7F2E3TBB,0.6588
3332,R2R8T7NZHQPD85,-0.7035
3333,R228GE7JG4JYQ2,0.9167
3334,R4AMWGJOY44X5,0.0
3335,R2L559Q0B3O0YK,0.6249
3336,RAD9FTCPPLZZ0,0.4404
3337,R1FKU1IG8IYGMO,0.8126
3338,R2595INU1T1ID3,-0.1761
3339,R3HN01G89IYCN9,0.6249
3340,R3JZUHDGEOM2UP,-0.0516
3341,R2YZ61J2HV88M5,0.6369
3342,R20Y5K9OXCHJ8C,0.0
3343,R2MGVC3WGRXMK9,0.9181
3344,R2CPJIO4EAE25X,0.9364
3345,R36B0K7BCCO1SK,-0.5267
3346,R2ET9AA1H4U4VY,0.9577
3347,RBJOXZM0ENRHT,0.8828
3348,R38WCY6C8VOERU,0.6249
3349,R2R9ZTMSID4SML,0.6249
3350,R153I76P9D7ON7,0.6249
3351,R3ACC0YT4SNLVD,0.8852
3352,R8WMPINF244RW,0.0
3353,R2XNH4VE90ALZ2,0.54
3354,RM7GMP20D8DT4,0.9727
3355,R3MFX2WR9PSIOW,-0.34
3356,R2OUIRO0NAKH4J,0.0
3357,R14G67UQ5Z0D5B,0.0
3358,R1AHGOKEJD7FSP,0.5719
3359,R2HFIZZLYC8VXP,0.8588
3360,R25I2B0RCMO5SB,0.938
3361,R3SKBLX5UC84RA,0.9223
3362,RH9XW812Y4YY9,0.0
3363,RJLXTJQ4M9GXX,0.8625
3364,RU7I22TRZJ5MS,-0.7278
3365,R1L3TCU6PXUN74,0.8555
3366,R1AYCLCGUNON7L,0.4404
3367,R10KVJHL0SMKCZ,0.836
3368,R10WDQJ9IZF918,-0.6739
3369,R2K8ZD8M39475P,0.0
3370,R33U7LBO4STC2Y,-0.7212
3371,R211A05VMF9FZ,0.5198
3372,R3KSSPYJS30S2P,-0.0406
3373,R3SZCALKCLIRCQ,0.6696
3374,RFEH6UZNBEAOP,-0.2732
3375,R1GTIX7TDO2GAS,-0.7873
3376,R3UIJ543M188BE,0.0
3377,RD4A6GKRMKQK7,0.1978
3378,R1T58UFL62090I,-0.5399
3379,R1TOE8AZCPVLJR,-0.5106
3380,R13PJ5F56RMA5N,0.6249
3381,R13SIY7WS8W37J,0.765
3382,R2KB24I8DU0CKN,0.2382
3383,R2FQ5H9F4UEQQM,0.8555
3384,R1KWMCHLM9AQTO,0.6467
3385,R2WESA2OX7LMWN,0.4404
3386,R2I7H4DL7G8LHJ,0.926
3387,RNGD4O5MRO81Z,-0.3713
3388,R8BVKOQ56SKEL,0.0
3389,R202FZ6JGE1QD7,0.0
3390,RDKGWGQGMQK5Z,0.872
3391,R21WP36ZXXGGK5,0.8126
3392,RG08SVIA1MC06,0.6369
3393,R2029BL0WSKS26,0.7841
3394,R1HIWX3FCDSN0C,-0.9064
3395,R31MWWL9D4AIWQ,0.9042
3396,R5QB3TQPEEMGT,0.8479
3397,R2LDFQM3OMF3EA,0.8655
3398,R3TVDMGW3FVD27,0.9637
3399,R2P16SPNJE0XH,0.4404
3400,R19DDVCP1OZJAE,0.8011
3401,R1PYNXYPZN11TG,0.6114
3402,R1AP21QHV8WB3V,-0.4215
3403,R3DF30WFXVHXDY,0.0
3404,R1XOLLL5DE0WYC,0.0
3405,RR4AD2258NVVE,0.4404
3406,RMRJEEE99FQFQ,0.0
3407,RFYI914VJQFJ,0.5719
3408,R34GBG44WWHWOA,0.9582
3409,R1K32O5C7J0GSX,0.1531
3410,R72UY768CNB9V,0.4404
3411,RNMIBJ17CUSHW,0.4404
3412,R1XRO0U1QY9F7X,-0.4215
3413,R4YFHKJH346Y3,-0.1027
3414,R2JQEKB2215VRL,-0.7426
3415,R2188EF9UEIRO5,0.9645
3416,R38AVUEDCKXNBW,0.8807
3417,R28HXBKTSYOI3T,-0.4767
3418,R2HPEJH407854E,0.8306
3419,R121C7P2FS6J08,-0.4767
3420,R241GPH1Z3TIVY,0.6415
3421,R4T6GGHRDNGPA,0.9151
3422,R1J1NG4S0TJCFJ,0.3685
3423,R3F9L8GEIKRWQ0,0.9726
3424,R342E892RR50SH,0.6249
3425,R2WH2VLSB64PY5,0.0
3426,RL4BG7E0BUHXA,0.3182
3427,R15AAYS9EI13YU,0.9216
3428,RI29YGDX5WOY8,0.6588
3429,R9X0D8REOK35L,0.0
3430,R2OPU4PW7SCE09,0.4404
3431,R9UIKHB2JNX7D,0.7964
3432,R1AFMSJVK38CCJ,0.9265
3433,R2462XTB963L4I,0.9725
3434,RQ9I1I2GAODQB,-0.9721
3435,R23MT17ZSK1SLU,0.9336
3436,R1PY3JK6RXQ7U2,0.7249
3437,R2WGNNNEYLEL8T,-0.296
3438,R3MT5179PIS03T,0.9686
3439,R4GPF5E328IGE,-0.4215
3440,R2X7OGGGKLU182,0.4404
3441,RF41HO5Z7TIO4,0.9025
3442,R26O3DMZM5X98Z,0.9814
3443,R2W2DENSSUUNRW,0.7549
3444,R23S8BSA7C26YZ,0.4404
3445,R2Q9HAD3PX4FBC,0.8544
3446,R2I6HJ4IND5XRF,-0.5305
3447,R1S7HEQ6NPSB79,0.1232
3448,R3FAYRZCLRIWEU,0.6696
3449,R3W2BGAT9HR361,0.7841
3450,R1BLPGRA2WW782,0.7034
3451,R1IV10CD41PPHI,0.8864
3452,R98RLJ239HDJL,0.0
